X,Y,Z,Object
368.8166525,84.32132016,0,18
365.2392923,89.95590768,0,18
369.0403968,101.627405,0,18
365.00035,131.52395,0,5
366.188464,137.07544,0,10
365.5113413,287.192494,0,9
364.6205,397.9609166,0,12
368.698911,62.91120419,0,11
368.1636647,153.4684845,0,18
367.2298196,197.4323451,0,18
366.7215539,237.7254769,0,8
367.8343829,0.978893617,0,4
367.5673641,69.46931282,0,11
365.0147369,105.3141754,0,5
365.6522541,724.2540952,0,10
367.2877973,366.782162,0,12
368.5617506,394.8332516,0,4
368.2602863,441.5600979,0,7
367.4629265,497.7786632,0,7
366.8977594,9.40224074,0,14
368.2368114,255.0453962,0,17
368.366974,281.7359569,0,9
367.4187875,430.16415,0,3
366.2157459,23.26095238,0,12
367.3626665,333.756,0,5
367.956711,435.7212149,0,6
366.4530344,13.68096552,0,10
371.9235836,144.3323207,0,8
368.5498135,192.1018006,0,18
368.2811302,415.5919115,0,3
368.5534746,536.1651705,0,7
367.5095238,575.0053334,0,14
367.4680925,579.7310057,0,12
368.2689202,591.0218789,0,16
368.2327295,56.59284705,0,6
374.9648013,93.00737621,0,18
367.8699916,160.2414486,0,18
366.8122964,168.4540741,0,5
368.7409154,223.5993485,0,11
367.825883,625.3854038,0,16
368.7085391,31.57435462,0,4
372.4678284,565.0512147,0,15
369.040419,246.3970476,0,6
367.354,616.4409334,0,13
369.4859653,214.3069896,0,4
369.6577086,274.3626117,0,3
369.0930391,298.9597923,0,3
369.0724897,305.7385579,0,9
369.3577779,401.170895,0,2
369.0570659,479.6274209,0,3
369.4856955,509.8435822,0,4
368.5266451,599.3911613,0,13
370.1373272,359.7605023,0,7
368.9077509,459.456614,0,3
368.6498897,123.7457323,0,5
368.6493876,232.5303129,0,5
370.1532179,425.3219378,0,8
369.9305028,18.97180749,0,4
369.9692697,46.30928697,0,14
370.5086666,267.122,0,3
370.2715783,372.9037957,0,11
369.7338481,406.1110125,0,6
369.559277,515.1417831,0,9
370.3979637,324.7545163,0,5
371.7078844,8.13859504,0,4
370.5750334,242.0508333,0,10
371.7098449,291.6326559,0,11
371.9539094,419.175094,0,11
370.8786584,453.0542768,0,3
372.6059859,543.3114705,0,11
370.887294,585.6888917,0,9
372.362486,472.4220561,0,7
370.3936233,555.8291596,0,5
372.0354316,207.2880215,0,12
372.4968697,22.60809783,0,4
371.1988306,36.66006781,0,14
371.7258787,179.5062879,0,4
371.7343055,380.8795,0,4
370.2971624,465.303658,0,6
370.3824053,528.0172548,0,5
371.864766,42.24802128,0,4
371.3555396,329.9712231,0,5
371.9165952,387.9347024,0,6
372.3797077,76.09998461,0,5
372.995558,318.7711714,0,8
371.2982587,484.2734587,0,5
371.2540465,520.6050232,0,10
374.508165,580.8580756,0,2
372.0412621,574.2618845,0,4
373.0205827,230.2859842,0,6
374.8453179,409.0575023,0,15
371.3063334,493.4184445,0,5
372.1415516,505.2239516,0,5
373.124573,549.910735,0,7
374.5935621,82.42338198,0,18
371.8806828,156.868439,0,5
375.2021602,202.6916072,0,18
372.913108,498.0784323,0,3
371.4933,524.5125,0,5
373.1982744,53.63562744,0,3
374.143375,58.00034375,0,6
373.8194375,354.06635,0,7
372.4840726,531.6066908,0,5
374.3879745,2.308178344,0,9
373.3489625,216.8414737,0,4
377.0330057,236.1452067,0,11
373.7346715,430.0578832,0,3
373.5792099,436.529037,0,7
374.1663821,478.5725606,0,8
373.6886617,488.9540295,0,9
377.2002505,603.0295588,0,17
372.3808,233.2776,0,6
374.0864705,462.8388572,0,6
373.3681178,467.1236178,0,5
375.383743,345.8707487,0,7
373.4963256,170.3306512,0,5
375.181671,221.6310756,0,9
374.7780514,286.6670514,0,6
375.4637293,397.5825232,0,4
376.8509041,536.0430221,0,11
373.7937,33.1925,0,10
375.4421842,48.20827305,0,4
377.6441675,63.63830366,0,11
376.6010105,71.5724375,0,18
375.7753219,197.111816,0,18
375.5393157,272.0183835,0,3
375.0597342,299.6487973,0,3
376.4329134,307.1322811,0,4
376.786214,377.1156091,0,8
375.895419,421.7296871,0,11
375.0337993,511.7655587,0,4
377.0190363,525.4864908,0,7
374.969736,592.5285279,0,16
376.4323051,660.4562571,0,19
376.960484,174.7811297,0,18
375.64122,282.1052786,0,3
374.1067328,256.0948911,0,9
373.7034286,457.8404572,0,10
377.144693,655.6532144,0,19
377.9015189,332.8433114,0,8
379.6700829,362.6573832,0,17
376.626324,449.8265572,0,7
381.8326528,626.7887921,0,15
376.1874718,325.6515471,0,4
375.1790463,503.5470463,0,5
376.528,13.831,0,10
378.5348272,26.98693892,0,7
374.7537779,38.1703889,0,4
377.7576027,67.55934494,0,11
381.6450873,187.8950665,0,18
376.4504189,212.1120791,0,9
377.5460898,518.5225731,0,6
376.3848055,265.9610694,0,6
379.0705998,391.9219687,0,4
377.5857308,442.9228196,0,3
377.0200829,493.3962249,0,11
376.802853,555.5223225,0,8
380.4305474,573.7861938,0,11
376.0684162,121.597745,0,18
377.1392836,245.9715522,0,9
376.6565546,277.200584,0,6
377.5524718,385.8562808,0,9
376.8883898,588.5193641,0,17
377.7599807,680.1896506,0,13
378.1860111,43.49907184,0,8
378.4592841,104.871144,0,18
379.1165112,721.8084209,0,13
376.016,454.968,0,5
377.2255358,163.5637143,0,5
377.4460829,251.7046627,0,3
378.5075059,425.4195537,0,6
377.6020818,77.13008187,0,5
377.1952174,152.1283044,0,5
379.5411298,241.1689492,0,10
377.66888,32.86732,0,12
378.768165,37.20887972,0,2
378.5333859,356.9394209,0,7
379.1202901,408.748568,0,6
377.7694711,466.7072775,0,3
381.2978828,731.4680366,0,8
380.6892316,54.57752588,0,11
379.783991,229.1950839,0,7
379.7738329,350.4881511,0,7
378.7930517,5.116391753,0,12
377.9876782,10.19788506,0,10
378.3214117,22.14197647,0,14
378.5477387,261.311397,0,5
378.6687247,340.0128261,0,5
379.5603842,501.3113446,0,7
378.492125,99.834875,0,5
379.506389,216.3546894,0,3
379.4200555,319.3787084,0,4
379.8386903,432.4616282,0,7
379.6842602,471.5595791,0,3
379.9573256,477.7433138,0,3
381.1125442,507.722449,0,11
378.8254623,149.4298064,0,18
380.6199828,291.755526,0,11
380.0632621,437.5381549,0,3
380.8648626,459.7906162,0,6
381.203277,487.9482699,0,6
379.552224,545.4410746,0,5
383.1559625,59.91494185,0,11
379.3820455,81.69195455,0,18
386.4025687,139.7682232,0,18
384.1699294,169.2944075,0,18
382.3726757,206.1351809,0,8
380.5465924,482.9962403,0,6
380.8550138,586.7644542,0,11
379.770125,254.6444583,0,2
381.137088,116.842144,0,18
381.419033,126.4392783,0,17
379.9401751,145.5344526,0,5
382.3867161,154.7901998,0,18
380.691438,223.6863802,0,3
381.4856764,273.2716009,0,11
380.2488763,300.1975731,0,5
381.6354753,313.6690211,0,4
380.1286077,512.8356963,0,16
381.3712713,567.0291162,0,5
381.511229,675.5322088,0,13
381.8850168,414.8024213,0,6
382.8411286,50.40492858,0,4
381.6720733,398.8119413,0,4
380.8626466,454.3182424,0,3
380.7135917,285.3069796,0,3
381.8885605,404.5192726,0,6
388.6902591,99.86243774,0,18
381.7815422,326.6045622,0,6
382.6860433,258.696743,0,2
382.5643516,265.5468848,0,3
381.8367092,281.0554364,0,3
383.3653548,560.2946196,0,7
383.5646161,16.49053786,0,8
383.5504237,373.4527796,0,7
382.8454485,420.9235988,0,7
382.6054381,495.6454157,0,7
386.3420193,580.935327,0,11
382.6426666,0.967135135,0,4
382.1542726,447.1364847,0,5
383.3201565,541.0341494,0,3
386.5581882,596.1745602,0,17
383.587749,11.26969038,0,14
382.8682072,79.60372908,0,5
384.8518776,526.0346531,0,8
384.3026497,5.954050955,0,2
385.2429461,211.2845484,0,11
386.6548726,382.2899088,0,15
383.8683671,428.4405378,0,5
386.6561094,661.4536617,0,19
385.5559022,298.3919545,0,7
384.1681967,335.0119868,0,9
385.6096379,343.3576855,0,10
384.3200001,465.5946666,0,6
384.5765714,553.1384603,0,4
383.4285429,45.28301508,0,14
384.6757095,252.359957,0,4
384.784759,516.0293819,0,7
383.7704348,387.267339,0,2
384.7440175,30.31326316,0,12
385.211233,473.2018054,0,6
384.6933238,23.23998561,0,4
385.0890525,65.82696491,0,6
385.258751,220.6964,0,11
385.7228209,244.8468632,0,6
384.8557709,546.8073131,0,4
386.7422233,89.36752588,0,18
384.3782221,238.3907475,0,5
389.8711073,281.9101793,0,15
385.7040937,307.2462174,0,11
385.9452424,409.0998484,0,6
385.5342387,438.1791492,0,6
386.2764426,479.703646,0,7
385.1265695,535.3475232,0,5
388.2358679,611.4823482,0,19
386.2570888,353.3301777,0,3
387.363529,403.0271775,0,11
386.32165,455.5741625,0,3
386.9017541,502.892829,0,3
386.2069126,115.9809126,0,18
387.3370366,42.83031707,0,14
388.4862375,291.4545399,0,7
386.9404846,328.994237,0,9
389.8030316,364.3005507,0,17
385.4254505,589.9023296,0,11
387.2493976,160.0759157,0,18
387.3593303,233.8381913,0,7
387.3640905,449.4987095,0,3
385.9068461,491.0660384,0,5
391.7313615,671.8629688,0,17
386.7689068,274.5820081,0,9
387.376,444.2478037,0,3
389.3682867,70.71760755,0,4
387.4508618,177.9277824,0,18
385.9746841,669.672,0,5
387.4438019,33.50560361,0,4
387.9612448,316.7257457,0,11
389.8936955,394.0064972,0,8
389.2155086,568.1460572,0,5
388.6531105,78.82156158,0,18
388.974943,185.5847642,0,9
388.9372406,486.5162993,0,3
388.2437319,495.4226822,0,6
389.1504439,561.9032689,0,11
389.8269961,198.9828046,0,9
389.6321673,414.4213101,0,7
388.6176957,530.9540841,0,6
389.2529151,2.127380074,0,2
389.4539723,48.56712948,0,9
388.6801445,214.2641588,0,3
389.854721,259.6526349,0,4
389.1245815,266.0956163,0,3
390.2960054,539.5188572,0,7
388.8451027,432.9102244,0,3
389.7691734,56.341056,0,3
389.6046647,153.9736567,0,4
389.9400162,225.2566613,0,4
390.4658831,239.7439481,0,6
389.2143402,588.4868878,0,10
390.473634,9.253729444,0,2
390.1114133,26.03106587,0,2
388.0313845,349.2107693,0,10
389.5777634,512.1298711,0,6
389.7656936,521.5826308,0,5
390.0934716,14.86583278,0,2
389.8444428,20.45810277,0,16
389.6470069,335.6721119,0,3
390.521661,467.9349265,0,7
388.7655714,517.6102858,0,5
388.703892,572.0604323,0,12
391.200327,64.05244685,0,6
389.9882996,376.3775684,0,2
390.4232433,421.1763861,0,5
390.6124754,204.8553861,0,4
390.5971777,427.3687746,0,3
390.4103883,507.9519224,0,3
390.7951129,272.2720348,0,4
390.6029642,370.2805578,0,9
391.5534125,439.8789198,0,3
395.1630218,120.8786618,0,18
391.940137,230.951022,0,4
391.8052271,244.9579587,0,6
392.3283875,327.4217287,0,4
392.832208,474.575928,0,6
389.648,552.6892445,0,12
391.8159768,172.6637442,0,4
392.7471242,219.6888564,0,4
390.749187,253.5881806,0,12
392.2880265,305.6281256,0,17
392.3705433,356.6549134,0,4
392.4521723,618.0172061,0,13
390.9244045,40.21631461,0,10
391.9568149,167.0530074,0,18
390.0955153,549.1613334,0,5
392.9629656,136.1682069,0,18
391.520625,191.9640313,0,9
392.5922885,209.484918,0,4
391.5210476,296.7495714,0,10
391.7975165,482.0704835,0,3
395.7629591,552.5533564,0,11
392.2667791,36.25484209,0,5
392.876512,452.477888,0,6
392.7691506,546.751291,0,4
391.9624674,575.7635515,0,4
393.958061,709.0339186,0,12
392.9576923,446.1721923,0,3
392.4242028,498.1298261,0,5
395.5123509,676.9347601,0,13
393.378292,80.7796517,0,9
394.5031652,31.78165798,0,8
392.7446264,161.9159277,0,5
393.8268572,249.945502,0,3
394.0330952,408.228869,0,3
394.1548412,515.6457945,0,11
392.7863434,592.9790908,0,4
395.3814017,268.7222564,0,3
395.6648865,285.03816,0,11
394.9661181,458.3370591,0,7
395.7622045,571.3947466,0,4
393.6124418,43.26046512,0,2
396.0279433,402.4481134,0,5
395.9036243,523.2914429,0,6
394.146464,532.2207934,0,3
393.4273845,580.8717539,0,5
394.4504979,584.6667428,0,5
396.032155,93.99024696,0,18
394.5916207,181.5848854,0,18
394.6222387,214.6531343,0,3
395.7033861,315.0994058,0,12
392.9557648,341.5684705,0,10
394.885236,379.7582916,0,2
395.8722167,487.9726241,0,11
395.7731731,112.2243375,0,18
394.9885058,291.4220844,0,6
395.5091522,61.20725925,0,4
394.7645258,154.7709482,0,18
395.325728,348.970112,0,2
395.5343905,418.2876517,0,3
395.0847034,563.4800522,0,6
393.91936,0.35216,0,2
395.354466,21.29491039,0,2
395.2610851,49.53037807,0,14
393.7906958,75.14269565,0,12
395.6584956,187.027823,0,4
395.0128293,201.8633903,0,4
394.1588052,334.8728831,0,5
395.5095737,373.9935477,0,9
395.7002121,4.539696968,0,14
395.7731348,13.49201418,0,14
395.9412043,56.51796539,0,6
395.5656327,262.3971633,0,6
394.4354286,311.333551,0,10
398.0048738,175.7574915,0,18
396.8753754,385.6531296,0,4
395.7302133,463.5860306,0,3
395.140894,72.7307294,0,5
396.1512686,510.2198132,0,14
396.7242391,223.8700717,0,3
394.6944616,257.2384615,0,9
396.8218576,430.3681486,0,3
395.7274724,66.20945054,0,6
398.4865475,193.0128014,0,18
396.7670178,205.9101429,0,9
397.6120851,296.7544869,0,3
397.9923378,354.4420598,0,2
397.26275,412.4085714,0,6
396.7992779,495.6579029,0,3
396.2768554,625.9573412,0,13
396.6528131,397.1334286,0,9
397.3674631,436.3393154,0,3
396.0883291,504.7848353,0,8
396.6754221,163.8648444,0,18
399.8677951,238.9044875,0,11
398.1919057,424.229064,0,4
396.8445319,27.33534975,0,4
397.1923938,89.45117098,0,5
400.7647622,230.9220706,0,11
399.2756929,340.3262025,0,4
398.1298937,538.3309875,0,7
398.7982284,326.4252307,0,9
398.1400655,441.1683934,0,6
399.1530957,448.6047128,0,11
398.120027,468.6901893,0,3
398.1995555,44.50735803,0,12
400.2021293,368.3013149,0,9
398.7974369,480.5024979,0,4
398.7192343,617.9255741,0,19
398.8431379,84.29017964,0,18
398.0339776,150.3827865,0,18
399.1312104,276.0461618,0,6
397.7208511,544.3051348,0,9
398.7753559,69.60446441,0,7
398.9698822,77.61998431,0,4
400.8060368,254.1914712,0,11
398.2003732,332.8774301,0,9
407.6166263,647.0130867,0,15
397.6347755,132.5700408,0,5
400.1281274,558.1134854,0,3
402.1739518,632.4817129,0,17
399.561897,17.69883823,0,9
400.5863983,587.3779735,0,8
400.4440189,1.212358491,0,12
398.9538252,476.6126601,0,4
399.2877714,565.3506858,0,5
401.9427403,38.67051338,0,14
401.4436543,105.0232805,0,17
400.1185787,214.7394165,0,11
400.2231703,201.9947054,0,9
398.7213104,307.5426208,0,12
400.8530908,321.6093455,0,4
401.2379914,532.634718,0,11
400.2489455,11.44907273,0,14
401.7662314,375.3774041,0,7
400.2619999,407.5899999,0,3
401.1945414,24.41714745,0,2
401.3372012,59.05323723,0,3
401.1777073,160.0850854,0,18
399.2879245,187.5150189,0,5
401.5590847,196.7087273,0,6
400.6816119,264.8723881,0,6
400.6170047,291.5121303,0,3
400.7079066,303.0554534,0,3
401.7115086,382.90016,0,9
400.9239834,573.9628166,0,4
399.5423572,577.6712142,0,4
399.8693704,49.4607037,0,14
400.4923159,53.38639475,0,2
402.1196981,130.9778456,0,15
401.0866757,180.0310541,0,12
401.9039524,246.462131,0,7
400.8712594,505.2216566,0,3
401.8910114,5.968896552,0,2
401.9179593,121.0164571,0,18
400.8466747,208.928213,0,5
401.6950207,286.9884814,0,6
401.4681169,311.3479092,0,4
402.8286845,460.9253073,0,15
403.6628865,674.984878,0,15
403.5521666,67.13144666,0,11
401.394294,491.3576871,0,3
401.9497488,221.0946147,0,6
402.0006078,414.339294,0,6
401.6077631,498.6432763,0,3
402.67224,75.3168,0,6
402.0493334,395.1300605,0,14
402.4346626,485.2227449,0,3
402.2508033,518.0062906,0,7
402.5561303,186.0173581,0,5
401.1533024,581.0838138,0,10
403.0047722,225.7350425,0,7
403.4227358,351.290342,0,7
403.2094703,431.3376954,0,6
403.2504509,470.4985318,0,7
403.6066929,30.79636601,0,8
403.2167657,344.9168907,0,2
404.3580697,426.4210547,0,3
403.3894008,523.0804825,0,6
404.9925464,549.601139,0,11
406.9655921,98.80226716,0,15
404.4267395,280.5562017,0,7
404.0185463,331.2106082,0,2
405.6084399,418.8267484,0,11
403.6255513,166.9520456,0,18
404.1996976,401.0005697,0,4
405.1595944,543.30668,0,7
403.2661465,14.38356097,0,12
402.8430768,50.1551282,0,12
404.8102485,294.3492423,0,7
404.6842846,513.7941659,0,3
404.71775,82.22267106,0,3
404.7782028,116.228029,0,18
404.9675095,216.8660645,0,3
406.1354558,438.8124572,0,8
404.9348157,494.2313967,0,6
406.0328466,527.6487089,0,11
405.1150768,568.2241254,0,4
405.5239422,19.92790361,0,2
404.9814718,206.0618041,0,3
404.9215825,388.1270917,0,4
405.1410844,476.5842491,0,7
404.0421469,508.9408362,0,5
405.3951826,171.4582087,0,18
406.7830593,318.3887469,0,7
404.9181293,561.4269657,0,3
404.471292,620.4997876,0,13
404.974035,46.84131578,0,4
403.706,139.7777,0,18
404.5061155,453.1411155,0,3
406.7168527,625.0415698,0,19
404.5974445,137.2061852,0,18
404.8664828,408.2793792,0,6
406.0026958,264.6370652,0,7
405.8776208,271.5811207,0,5
404.0889697,275.5574546,0,5
405.3077202,52.32749652,0,12
405.5612209,191.0785195,0,5
405.1718248,302.4305816,0,6
407.0677003,582.608056,0,11
407.0333372,8.417491123,0,2
406.1834314,60.90430455,0,12
409.1736725,124.1487361,0,18
406.3109164,338.3399332,0,9
406.925109,379.7363114,0,7
407.1720718,490.0619223,0,6
406.2202352,555.8311569,0,5
405.383135,698.7704864,0,13
406.2246316,26.79066667,0,9
408.0529023,179.3804921,0,4
406.546,310.2153845,0,2
406.8855652,573.9375403,0,4
408.1620483,290.5143113,0,11
408.4183311,357.8164902,0,17
408.5218914,200.5847235,0,4
408.6642966,326.120165,0,6
407.1443014,370.143498,0,9
407.5778106,411.5697751,0,11
408.489625,449.6379286,0,3
408.3580078,155.0020463,0,18
408.4029556,210.053816,0,6
407.4728726,243.54704,0,3
408.2262707,506.7283183,0,6
407.9025254,73.86094009,0,5
408.3456861,195.2521846,0,8
408.1475819,249.0254495,0,6
407.3325843,254.7368315,0,5
409.7355197,284.4203978,0,4
408.381283,456.256717,0,3
407.6314807,499.485,0,3
408.6182534,538.4166666,0,6
410.614563,600.4128149,0,17
408.7412714,14.80133007,0,2
408.2290294,56.07142617,0,2
410.0211799,113.7533284,0,18
407.4464672,147.6765988,0,18
408.6520903,163.1279671,0,2
408.6904405,347.1851865,0,7
406.8914053,392.9331893,0,5
407.5227129,482.6147826,0,6
408.560865,608.4525164,0,13
409.4356145,81.18362409,0,11
407.4805582,186.5450698,0,7
409.5523428,221.9155714,0,6
409.2185672,404.8661613,0,16
409.3117936,590.2765936,0,10
409.6200066,670.2456331,0,19
409.8585573,237.2876534,0,7
409.468479,89.46765269,0,10
409.7693111,132.3819457,0,10
409.7928343,396.0885276,0,4
409.4965572,423.799,0,3
409.7918866,518.1197847,0,3
409.5331404,45.0403439,0,9
407.895,228.052,0,5
409.7899542,374.8372055,0,14
409.466151,1.764586667,0,2
409.9361898,39.41149832,0,9
409.9430768,275.8732308,0,5
410.0714016,365.32463,0,2
408.9714747,390.7897374,0,5
411.2135284,64.47550408,0,8
409.8957292,141.9751076,0,18
409.5394747,259.5917778,0,3
409.2117938,301.3152164,0,5
410.9470088,336.2426179,0,4
409.781514,470.5767684,0,6
409.8653576,50.97025455,0,2
410.6579999,214.999,0,3
410.434653,308.1643987,0,7
408.840089,465.7032,0,5
409.3227328,513.1261386,0,9
411.267308,561.3766594,0,6
410.9460069,475.2744981,0,3
410.9836142,495.7891189,0,3
411.708387,25.11442815,0,2
411.5112169,385.8023409,0,8
413.1456116,636.777172,0,15
411.6475247,70.98603279,0,7
410.8478613,530.2723236,0,5
411.6306491,229.1385435,0,7
411.5656764,267.4773861,0,3
412.5730633,556.0608459,0,11
414.2039183,297.542118,0,3
412.0939809,461.3802301,0,3
412.9963134,523.4032164,0,6
411.6471495,549.2597741,0,4
411.9265865,568.673598,0,7
412.7810172,413.6930628,0,3
414.7253642,432.3700268,0,11
412.3626034,486.9392494,0,6
413.0251124,578.2544286,0,4
410.5438461,29.13184616,0,5
411.8571689,148.7477662,0,2
411.8409897,171.553567,0,4
412.4213105,186.7256382,0,6
413.5560802,401.3709341,0,4
415.3531322,681.8589413,0,17
412.3514709,77.22996824,0,14
413.2505618,502.6509292,0,3
413.1197063,535.0291887,0,6
412.7638111,586.0619527,0,9
412.2062435,245.0845913,0,6
412.9331506,8.123919732,0,2
411.3687406,118.1755556,0,5
412.8834682,428.2884161,0,3
413.9192211,466.1480397,0,6
413.363044,541.5765148,0,6
414.1265825,262.1277357,0,3
413.7045213,419.9069092,0,3
414.5747127,444.3245289,0,6
414.7560001,479.1951999,0,6
417.8065242,693.4262459,0,17
413.9418763,53.71111274,0,2
414.2643149,206.0662257,0,11
413.4180718,330.057518,0,2
414.2331348,453.8068228,0,7
414.6883669,512.3868471,0,9
415.2271348,57.82421277,0,4
414.8028266,93.15673334,0,6
415.9161168,379.4243766,0,11
414.7789603,438.2215535,0,3
413.6876983,15.78115873,0,14
414.5349737,87.60060378,0,6
415.3246184,317.2218261,0,7
418.4831346,352.597072,0,17
413.6600722,624.446919,0,13
414.678651,45.28707693,0,2
413.6179865,155.9604354,0,5
413.03256,180.3684,0,9
414.7164062,192.045269,0,8
412.9876363,240.6340606,0,3
415.8740257,448.8125289,0,6
413.838489,143.2464444,0,4
417.4293861,372.418198,0,4
415.4158048,2.359080139,0,2
415.2154737,38.28270175,0,16
413.788,136.2269655,0,9
413.8320688,140.1686896,0,2
418.7180332,278.6618344,0,11
416.8399404,343.1245613,0,4
415.2719372,198.2305131,0,7
415.3032045,256.8505682,0,6
416.0046649,272.0882751,0,3
416.4734924,285.9899619,0,11
414.8104,324.4140605,0,9
414.9119788,393.2498414,0,3
416.2197937,407.4367274,0,4
421.7291947,610.8801294,0,15
415.4527734,31.91940332,0,12
415.7878953,131.875623,0,2
415.4313163,62.22270086,0,4
416.6534873,81.31502564,0,7
415.6692248,167.6425581,0,6
415.5422916,176.9645417,0,4
415.3962326,216.8026279,0,5
414.853,238.2144667,0,3
416.0939565,337.5720725,0,2
416.1152752,364.1591588,0,4
420.9219712,474.0116268,0,11
415.7173969,491.2644022,0,6
418.2286967,108.1229052,0,10
415.3197157,147.9963033,0,18
415.7849875,181.8229114,0,2
415.2319517,235.4599518,0,3
416.3264408,307.1093549,0,4
416.7796177,211.8255299,0,5
416.6379431,226.1180656,0,11
415.9903396,21.67777359,0,14
417.6499527,243.6731181,0,7
415.7079999,358.5800001,0,10
416.9597637,458.5257455,0,3
416.5462634,497.5222828,0,6
416.8105106,546.8705707,0,6
418.7331844,628.4056052,0,13
417.850165,69.55449515,0,3
417.8432377,507.3722761,0,3
417.2919122,518.6923684,0,4
418.5335679,531.2466694,0,7
417.2828185,97.94762695,0,6
418.2018675,387.9857406,0,3
418.0894691,427.0153628,0,6
417.8757378,8.65594754,0,2
416.9571818,116.0107727,0,12
418.2933678,265.824,0,3
417.5357625,570.1137898,0,5
418.361933,587.9581182,0,5
419.1973125,16.23570313,0,14
417.5311711,423.2393152,0,5
418.1434621,559.4656807,0,3
423.2026,670.9560077,0,17
418.44702,49.21294,0,2
419.4088022,141.788686,0,4
418.1647124,151.1787763,0,18
419.329203,233.0817895,0,6
417.7223119,322.2253577,0,12
419.0187268,579.7040379,0,7
418.8316446,122.2135817,0,8
419.2712493,159.0511258,0,11
419.0208721,171.1154048,0,6
418.8678489,249.8329245,0,6
418.2687174,329.3319565,0,12
417.8843913,333.0671739,0,12
418.8408334,642.55,0,13
422.5941646,27.63848171,0,15
419.3237169,540.8327974,0,3
419.8690807,565.2367354,0,9
420.408138,201.5086834,0,11
419.5555413,395.0144802,0,6
420.205496,486.843045,0,3
418.5256363,536.3908,0,5
420.1645404,61.8366256,0,4
419.9848028,86.76393197,0,3
418.2799334,129.4850667,0,12
420.8119999,410.7874287,0,11
421.1625857,524.5600294,0,3
422.0446641,552.6184328,0,7
419.4925021,43.65581178,0,2
419.4400655,182.309377,0,4
420.5566666,218.6052632,0,3
420.682616,238.0283599,0,3
419.5296433,403.0180154,0,6
420.8196474,257.9692339,0,11
420.9377574,418.8678489,0,2
420.9273232,435.8316432,0,3
420.1752867,623.6314394,0,13
421.3721763,189.5649956,0,7
418.6036522,290.2109565,0,5
421.000583,367.233064,0,9
420.3319041,75.68174849,0,9
421.494177,303.2808066,0,11
421.5427969,463.0783178,0,3
422.0251522,493.191635,0,7
421.9879806,499.7624194,0,6
424.8953576,682.0172698,0,17
420.3835822,0.699402985,0,2
421.5187311,32.61779919,0,2
421.5460908,54.19166164,0,14
421.2054847,134.5068646,0,6
422.3374142,359.8919,0,2
421.9751256,454.3506854,0,11
420.6104181,515.6429153,0,5
425.3106417,574.6167019,0,11
421.4712596,225.6621612,0,6
420.8312,288.3736,0,7
421.3492481,440.3571062,0,6
421.0577471,96.9158161,0,6
423.6776545,292.9337363,0,8
422.0837894,319.2100209,0,4
420.32,130.8388,0,12
421.1660834,271.6667083,0,3
421.0443102,444.3477209,0,7
422.0681274,503.4607171,0,3
432.5303474,640.5323797,0,15
420.6966087,688.6814784,0,13
422.6459895,102.9899375,0,4
420.8843117,213.3872727,0,5
423.2727767,399.9666666,0,3
420.9407428,637.2392,0,13
427.142511,648.6110437,0,17
421.3301031,176.3054433,0,10
423.3774628,377.4562858,0,4
423.520281,545.1978513,0,7
422.9998589,20.97221145,0,2
422.102405,165.2078528,0,4
426.2340603,311.1303232,0,15
422.4235255,423.7641018,0,5
422.7385806,430.0905162,0,5
428.850084,601.2876812,0,15
422.9599314,7.16441237,0,14
423.8713609,468.4167158,0,6
423.6885876,569.4002938,0,6
422.8519577,69.84146031,0,5
423.8215121,92.49395121,0,3
422.7003298,195.1460619,0,12
422.9790733,389.3694826,0,6
426.1126648,328.5161497,0,7
423.8499121,340.319278,0,4
422.0562726,384.7619092,0,5
424.073739,482.7772039,0,3
423.848982,535.4394514,0,4
424.0782177,245.7306321,0,3
423.8034775,264.0624324,0,3
424.3230476,334.984762,0,4
423.5125516,583.5139081,0,4
425.31201,144.2365,0,15
423.9967004,159.8241078,0,6
425.3029092,507.500111,0,6
424.0012151,43.01162026,0,2
424.5009739,48.63314784,0,2
425.4445199,80.14203248,0,4
424.7893722,210.5828905,0,6
424.631872,110.9324749,0,10
424.4591489,153.0608936,0,7
424.2976705,171.0465177,0,9
425.0624237,215.4685431,0,6
422.9943334,511.7561666,0,5
425.0662424,64.37118182,0,2
424.7684232,232.0689615,0,6
425.0513446,274.6220336,0,3
424.4674235,413.7393874,0,9
425.8002489,444.1895885,0,6
424.0649492,557.2368814,0,5
426.5795682,589.3624684,0,11
425.0445564,58.90460926,0,12
427.9611844,343.6180601,0,17
425.8134927,370.7916718,0,2
426.5011049,405.5550408,0,3
423.6045216,518.5346087,0,5
425.8696,562.1696001,0,14
426.1747693,2.929905326,0,2
425.3102858,121.9346872,0,6
425.1270919,269.4567607,0,3
426.2858088,287.603363,0,3
425.2688511,116.5185532,0,5
425.7462358,238.9487452,0,6
426.8894048,253.7207512,0,11
426.1149757,363.9936609,0,2
426.1227883,384.4123765,0,6
425.7893279,131.3174098,0,11
426.7217516,280.2982069,0,3
426.327402,529.7515216,0,6
426.4972721,185.6696245,0,3
425.9678489,223.4812076,0,3
427.0220493,303.3716051,0,9
428.8838652,68.83822574,0,8
427.0245695,191.957375,0,9
426.3018897,459.04463,0,7
427.2516562,625.4952218,0,13
425.8544202,629.5015126,0,13
426.4237814,687.8446718,0,13
427.7518316,167.5091789,0,7
